product,date,title,rating,body
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on October 14, 2019","Great camera, great price, does what I want.",5.0,"I bought this camera to place in my hall way above my apartment door. It does what I need it to do. The lighting is great, motion detection is awesome and I can see who enters and leaves the apartment building. It does exactly what I need it to do. Clarity is awesome. I bought an SD card and I don’t regret it at all. Had a little hiccup after updating the software. The alerts wouldn’t come through on my phone. After trying for an hour to get the device to pair up with the app, I gave up and unplugged it over night. That seemed to do the trick as it paired up quick this morning when trying again. Everything is working again. It’s not a top quality camera but if you’re looking for something cheap to see catch a thief or monitor neighbors coming and going in an Complex complex. It does it’s job. I also disabled the microphone as it’s illegal for me to record audio if I’m not in the conversation. Doesn’t bother me one bit as idc what others are saying just if they’re messing with my apartment door At night or unwanted strangers staggering into the building at all hours of the night (has happened in the past). This gives me peace of mind! Thankfully I have a great landlord who doesn’t mind the camera! Anyway, this is great and gets the job done. Would definitely buy again if I have issues with this one in the future."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on November 12, 2017",I now have three Yi cameras,5.0,I have two YI Home 1080p cameras and one Yi Home 2. I prefer the YI Home 1080p because the app allows you to turn off the IR illumination. This helps tremendously if you plan to use this to view through a window at night. I do miss the human detection offered on the YI Home 2 but I would rather have the ability to see through glass at night. Both cameras offer a clear picture.  Sometimes the app can be a bit slow when seeking through stored footage but that could be due to crowding on my WiFi network.I like that Yi offers some cloud storage for free. Most companies require a subscription for any cloud recording.I plan to buy an additional Yi camera or two over the next few months. They are the best value in WiFi security cameras.
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on August 14, 2019",Simple yet Just Right,5.0,"Seeing it at a glance, you almost want to assume that it looks like one of those basic webcams you used to hook up to your computer.This little guy sits at our window watching over the front of the house and we were incredibly impressed with the clarity of sound and video!Even when my husband checks on the camera form his phone, it shows up perfectly.I would definitely recommend this to anyone who wants a simple camera for their room or front area.I haven't invested in their cloud service, but it would definitely be useful. We've been doing fine with the free features and working with them the best we can."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on August 28, 2021",Good camera for the price,5.0,I purchased this to monitor my elderly dog while at work. I was pleasantly surprised that it worked well and the picture was clear. Good night pictures too. She sleeps usually while I'm gone and I like it detects motion when she's up. I definitely got more bang for my buck. You'll need a subscription to get the full benefit and that runs $7.99 a month but its worth it for piece of mind.
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on February 16, 2019",Good product and value,5.0,"This is my first security camera, pointed it to look in front of my house through a window. Although it is designed for internal use, this way it works for what I got it for, monitoring the front of my house. Of course it does not work perfectly all the time, because of the glass in front of it, especially nigh glare, but hey for the price i'm very satisfied.7 days free cloud storage is a myth, but it has local storage. Videos and sound quality are very good, night vision is as good as any other camera, several times the price. No bells and whistles as the higher end ones have, but again look at the savings and local storage, which is usually lacking from the high end ones."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on August 9, 2017",Great Quality at an Affordable Price,5.0,"This camera is AWESOME so far! I just received it and the setup was super easy. Just plug in the camera, create an account, connect to WIFI, and scan the QR code that displays on your phone. Take note that you must scan the QR code that displays on your phone, WITH the camera. After that everything is ready to go.Crystal clear imaging, great sound quality, long distance detection of sounds, and the motion detection notifications are pretty great. The wide angle lens holds true and covers a good amount of space.I have yet to see how well it performs with night-vision, but I’m excited to find out tonight and will update my review.This camera is such a good deal for what you pay. For the price of a single Nest camera you could get two of these."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on April 2, 2018",Great Camera!,5.0,"A neighbour recommended this to me. I bought 2. Very surprised at the price as I thought it would be quite a bit more considering the image resolution and other features. I use one for the front of the house and one at the back overlooking the pool. Initially a bit of a problem with the first cameras USB cable.  Whatever I seemed to do it insisted no power was getting through. Eventually discovered it was a faulty USB cable that links into the camera.  I got it to work because I only put it in part way. Told Yi Homes and they immediately agreed to send out a replacement cable - very good customer service. The other camera worked fine.  I would have liked to be able to adjust the camera angle on the app, but couldn't seem to find a way to do it.  Minor problem as everything else worked out great.  All in all a very good value product."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on March 18, 2020",Ideal Nanny Cams!,5.0,"Purchased these to replaced 2 of the 4 existing 720p cams I had setup at my Mother-In-Laws home as she has Dementia and gives my wife the ability to check-in with her via the cameras via her Droid Phone.Better clarity and these were cheaper than the original 720p I installed.Highly recommend along with the optional accessories on Amazon.Software is adequate on my Windows PC with 27"" monitor as is the Droid application while monitoring my mother-in-law.Overall very satisfied with this product."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on June 5, 2022",Works great as described in the description.,5.0,"Perfect for what I needed, sync'd easily to my phone and basically plug in and play. Good quality picture and easy to move around to different locations. Perfect for monitoring a pet while out of the house. The back does get a little warm so I would be mindful of where you place it, make sure it has proper ventilation and not in a very hot room."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on January 19, 2020",PERFECT! So happy!,5.0,"I received this Today after purchasing about 3 day’s ago.. it’s perfect! Works perfect and everything! As a traveler, always away from home.. this is GREAT to have! I’m going to buy more to go around my house, & sync them on the app! What makes this even more better, is that you can view the camera from your phone, and speak into it! You can also call the cops or ambulance etc with it! It has a lot of features! It’s great. If it starts getting weird, I’ll be sad, but sure to review! I’m very happy with this purchase! Enjoy!"
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on April 26, 2021",Amazing,5.0,"Got this for my new puppy and I am so glad I did. The quality is great, app is super easy to use. You have the ability to speak through the camera, set various alert settings, and share the camera to other phones. My boyfriend and I both love having access to the camera and being able to ensure our pup is good to go when we are at work! Only downfall, which might be user error, is I can't figure out how to set sound alerts. I know it's an option.Very on-point with motion and human activity though."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on June 18, 2017","great camera, easy setup",5.0,"I wanted a ""starter"" home surveillance camera before going all out with multiple indoor/outdoor cameras.  I needed something inexpensive and easy just to see if I liked the idea.  This camera is great!  Super, super fast set up.  It was up and running within minutes.  The app is easy to use and it's easy to control the settings.  I am very happy with it and may just keep a few of these around instead of a larger, more expensive setup.  Don't forget to buy a micro SD card too to be able to record videos and photos.The only cons for me is that's it's white and I think black would blend in more and you need to plug it in and I would prefer battery powered, but there's drawbacks to that too so I'm ok with it."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on November 11, 2020",Great camera,5.0,I’ve had a few of these cameras for over three years. I recently bought one and was having issues with it connecting to my WiFi (despite the older two not having any issues). The tech support was great and after multiple attempts they sent me a new camera. The new one is working well. Both my sister and father have bought these cameras based on my recommendation.
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on May 14, 2022",Great Quality,5.0,This came next day. It took me 5 minutes to set up & extremely satisfied with it! Everything is so clear and sound is great!
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on February 13, 2020",Very Capable Little Security Camera,5.0,"I have this camera mounted outside on a detached shop building that is about 500 feet from the WiFi router in my home.  Even at that distance it still is able to transmit video to the router with little to no problems.  Video is clear and resolution is amazing.  The YI app is easy to set up and use and allows numerous modifications to the operation parameters of the camera.  The only problem I have encountered is that if your phone uses the Intel chip, as some of the ASUS phones do, the YI app is not compatible."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on July 18, 2017",So far so good. I put on my windows monitoring my front ...,5.0,"This is a review of the product only after few days. So far so good. I put on my windows monitoring my front yard. The picture is clear. I had some difficulties finding the apps online but the 2D barcode on the booklet was efficient at pointing me to the right direction.The Windows version was also difficult to find. Thankfully another customer pointing to the URL on this forum and I was able to download it.I turned off the infrared for night vision as the camera is looking through the glass of the window and with the dime light around my house, it was enough for the camera to capture something. By default, the camera is set to standard definition, so you need to make sure to switch to HD."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on January 24, 2020",Best Bang for the Buck~,5.0,"Although this model is not the current one, it IS (as have the preceding models) the most impressive, versatile, capable.  At the price-point that Y! Home sells its products, there is no significant rival matching these criteria.  This is NOT a $100 IP Cam, so don't expect that, however, for the price, you will NOT find better.Software (for Apple, Andriod, PC & macOS), with a decent Firmware update procedure that the devteam at Y! actually keep as current as possible.  Perfect value for a decent solution to home or small business security."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on June 4, 2022",Excellent Little Camera,5.0,"I bought this to add to my grand babies rooms when they visit. The overall quality is quite good and for the price, I am able to have several. You can purchase various plans for storage, but I have only been using the ""free"" format and am happy enough with the format."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on December 10, 2019",Bang for your buck,5.0,"For $25 as opposed to $100+ for similarly featured products (I use as baby camera) you can't ask for more of a ""bang for your buck"". My only complaint is the motion detection notifications, my son moves about every 10 minutes during the night, even with the notification sensitivity set to low alerts, I still wake up with 50+ movement notifications, I had to disable this feature. Otherwise, it's a great device with a good app and is loaded with features that even some of the more expensive baby/Pet cams do not have."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on August 3, 2017",Good camera,5.0,"This camera has been working great. Simple set up with a few mistaken assumptions in the instructions. Using it to monitor my front porch and street. Good day view, and night is above average. Set up for motion record without alerts because of traffic on street. Could set up alert box but sort of like to see what is going on.The 2 problems I had in the set up: 1) When they state to reset camera by pushing the reset button. Need to first disconnect the power than press the reset button. Then power it up. 2) When you get to the part where you need to select the model your hooking up. Select the one on the far left. The one labeled 1080P is model (2) not this model."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on April 29, 2021",Nice Camera,5.0,"These are nice and affordable home security cameras.  I have had trouble with some of these lately,  they seem to stop working for no reason,  and then will not reset.  So I've found myself purchasing 4 cameras in the last few months.  But I do like these cameras,  phone app is nice,  but PC app let's you have either 4 or 9 cameras up on a monitor.  I wish the option of 6 was there,  but maybe someday with an update."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on May 20, 2020",Good buy!,5.0,Love this camera! We have it set up to help keep an eye out for my Grandpa. Its nice that you can have different accounts set up that way anyone can check in with him. It has the option to talk right from your phone into the camera and the sound carries well. In addition to buying the set we bought a few extra for the outside and its super easy to set up to already installed cameras. We have not used the motion detection or tech support so I did not rate them.
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on September 30, 2018",Good camera for the price,5.0,"This camera accomplishes what we we were looking for:1) ability to poke our heads in on our kids to make sure they are sleeping well2) interact with them when they are out of bed and making noise, to remind them it's bed timeAll I know is that it has helped out tremendously.  We mostly use it to check on our baby while napping.  We can hear if she is crying and then check in on her.  The only downside is maybe our kids will get the Truman Show syndrome and feel like they are always being watched...might not be so bad after all.  But I guess now-a-days most everything we do and say is being watched... oh well.  Great camera!"
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on October 30, 2017",Outstanding Camera and Cloud service at an exceptional price.,5.0,"I was disappointed in the pricing of the competition's hardware and cloud service and thought I would give the Yi products and service a try. I have been using the 1080 home camera and cloud service for a week now and I'm very impressed. The camera installed easily and I thought it was very cool that the camera could speak to me during the install while confirming the wifi and setup process. The image quality and wide area capture are amazing, camera tech has clearly improved over the last few years. The phone app to access the cloud service is great and is easy to use, while still offering a lot of features in the way of notifications and seeking to a ""motion activity time block"" in the Yi Cloud stored video history."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on August 2, 2017",Great camera. Easy set up.,5.0,"This camera is very very simple to set up. It's all through the app. All you do is plug it in and download the app, the app tells you what to do and the camera it self ""talks"" to you(gives you directions) as your going along with the set up. I set it up in less than 5min. It runs off our Wi-Fi so if your signal is good your quality of course will be. I simply got it to keep an eye on my boys when I'm at work. You can make a cloud act, i belive to save footage or insert an SD card, I just use to It to see live footage. Another plus is it has a 2way intercom so you can talk to them and they can respond. I will deff buy another one for my upstairs loft."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on July 11, 2020",Great budget camera,5.0,"Great home camera with a budget price! I got this camera for watching my 3D printer—printing progress and in case of fire. It was fairly easy to setup, I can just connect it to my home wifi after that I can inspect the 3d printing process when I am at upstairs or I am outside. So far no compliant at all. The only thing I think could be a improvement on this product is the mounting method, it would be better to provide wall mounting options"
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on May 7, 2018","Amazing Camera, buy a micro SD Card.",5.0,"I was looking for a indoor camera in order to keep track of my kid when she comes home from school. All of my choices at first revolved around cameras that only did live views unless I wanted to pay $10/month. This camera allows for a micro-sd card for local storage, and has the optional cloud storage. Now, I've only had the device for a few days and a simple 32gb micro SD card has retained all of the video footage. The night vision works great, the motion detection alerts are cool. The intercom feature is nice idea, but the volume is very low. My only gripe is that I accidentally configured it to use my FaceBook account for registration and now I don't know how to share access with my wife. All in All, it's by far the best bang for your buck. It has great build quality and looks and feels just like it's $200 Nest counterpart. Make sure to buy an Micro SD card as well to take full advantage of all the features."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on July 30, 2020",Good Camera for the price,5.0,I was very surprised at how well this camera works for how cheap it was.Super easy to hook up to WIFI and to multiple phones.Very VERY clear picture in lighting. You are about to talk through the app at whatever/ whomever you are looking at. The motion detection is super touchy. For instance we had a storm roll through while we were at work and it picked up one of the lighting strikes and the sound!! I would 100% buy again.
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on August 31, 2017",Wireless Security Camera,5.0,"The camera was packaged well and received without damage. I found the camera setup was easy except for one step. During the setup for the wifi, the app asks you to scan the QR code. This means to scan the QR code shown on your phone to the YI camera. After that it's a piece of cake. The video is clear and the app works great. You do need to make adjustments on the app for your preferences on how the camera reacts. These cameras are new to the market so I suspect that shortfalls that are found will be fixed by firmware updates as they go. You get a lot for the money. I just purchased the 1080P dome camera and found it to be amazing as well."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on October 27, 2020",RECOMMEND THIS ITEM,5.0,"Bought this item to monitor our 1 year old (recently adopted) rescue dog while he's crated and we aren't home.  It works extremely well.  We can see a visual view through our I-phone.  It also provides an audio feature.  We're able to hear him but better yet, we're able to talk to him to calm him down if necessary.  It gives us peace of mind and it helps our dog have a better experience while crated."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on July 12, 2017",Love it!,5.0,"We've only had this a few days and so far we love it! Great image in light and also night vision. Super easy to set up and use with the app too! The app chimes and alerts you to activities in the room at a sensitivity you choose, and this works even when the app isn't open and you're asleep. It also detects crying babies and children surprisingly well. We liked it so much we bought a second one! I highly recommend this for a baby monitor or for keeping an eye on your kids in another level of the house. The two way talk feature is loud and works great too. I can see my kids getting into dessert and yell at them from upstairs through the camera. ;)"
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on June 9, 2021",Good Deal for the Price. Yi Could Be a Little More Generous.,5.0,"I have two of the indoor and one of the outdoor Yi cameras. The quality is adequate for the money and gets the job done. Cameras have long cables and are easy to set up. Motion detection is mostly on point.I wish Yi wasn't so stingy with some features. In particular on the mobile app, they limit you to one camera view at a time unless you pay for cloud service. On desktop they let you view 4 cameras at once. Would also be nice if they increased the cloud storage from 6 second clips to 30 seconds."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on February 10, 2018","Easy set up, nice picture, may buy another",5.0,"This was by far one of the easiest pieces of technology I have ever set up. The manual provides simple QR codes to scan to connect to the camera, and the app is very straight forward. I’m using a 32gb sd card, and when I turned off the option to “only record when motion detected”, it started recording continuously. From what I’ve read it will loop and erase the oldest data first when the card is full. The motion detection is super sensitive on the high level (reflections of headlights off the side of a car in the distance was picked up as motion). Had no problem unplugging and moving to various locations around the house; it connected right back up to my WiFi."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on July 8, 2020",Excelente producto,5.0,"Excelente producto 100% recomendado, ya tengo un año usándolas y de verdad van como el primer día, fácil de instalar y de configurar, yo compré adicional unos soportes de silicon para instalarlas fuera de casa pero bajo techo y si que las protegen.  Solo tendría un pequeño inconvenientes, y es que la Skill de Alexa dejó de funcionar como antes ya no puedo apagarlas a través de la aplicación de Alexa, pero creo que se pueden ver en un echo show."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on January 7, 2019",A very good camera for the price,5.0,"Ive been using this camera for a few weeks now and have taken it with me to several different places. I have found the set up to be very simple and easy at each place. I am very happy with the picture quality, especially for the price. I also have a NEXT indoor camera that I spent upwards of $150 and In my personal opinion, its just as good.If I was going to critique the camera, Id wish frames per second  is 20 instead of 15. Finally I wish that it actually came with a wall/ceiling mount.Other than that, Id give the camera 5 stars (especially for the price). Great camera, I recommend it."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on August 9, 2017",Work great and doesn't break the bank,5.0,"We bought this camera so I can see what our puppy is doing when we are gone. I didn't want something where I had to pay a monthly cloud fee, so this works great. The pictures are great. I like being able to check and see if she is still upset that I left or what she is doing. The sound is good enough that if my husband is home I can talk to him through the camera. I have talked to the dog before when she seemed to be getting worked up. She looks up quite surprised, but not sure if it settles her :).I plan on getting a couple more of these and setting them up more for an alert if someone is entering the home."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on May 14, 2019",A great buy for sure! Love them!,5.0,"Ok, I friggin LOVE that I bought these! Sooo easy to set up. The app is easy to use, great picture, sound, etc. Working on testing the talk portion. But the picture, sound and notifications are spot on. I can think of just one thing so far and that is that the cases/stands should be black. They stand out and their hard to hide without messing with the picture clarity and range. Someone mentioned they painted the stands matte black. Think I'm gonna try that. But I am VERY, VERY happy I bought these! Truly a good buy! Thank you!"
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on February 26, 2019",What's the point of a camera if it's never working,1.0,"I bought this camera about a year ago. In the beginning it worked pretty dang well. The quality was great and I wasn't having really any issues. It wasn't until recently that I started to notice issues. Whenever I check the recorded videos, nothing ever loads. I keep getting ""Failed Load"" warnings. If I get lucky and it does work, it takes multiple times of me trying to load the videos. Also, I have been noticing even if I finally load the videos, there will be several hours of missed footage, like the camera wasn't working for long periods of time. This camera isn't worth it. I am going to start shopping for a new one, and with a different company! I suggest you do too. Oh, and by coming on here to leave my review, I just realized there are SO many issues when agreeing to their terms and conditions (which you have to do in order to use the camera). It's pretty terrifying that they have access to so many things by just agreeing. More of a reason to get a new camera."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on October 19, 2020",Great little camera!,5.0,Love my little camera! I went camping and loved how I could just log on the app and see the view. I only put a couple stars for night vision because I have the cam in a window facing out and the camera’s little light was just reflecting in the window and I could not see out at night. I’m sure it’s great in a better spot. The quality of the picture is actually really good.
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on September 8, 2021",Smart home camera,5.0,This is the  perfect camera for us. We linmve in a shelter and had complaints of stealing. No one did anything so I purchased this. It's the best as soon as there is detection it alerts you by phone. There is a SD card for recording. It's great!!. Plan to purchase more when we move.
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on November 6, 2018",Exactly what I was looking for,5.0,"I purchased this camera to be able to keep an eye on my dogs while I'm at work.  The picture quality is great.  The sound isn't the greatest but it does the job.  I only wish that instead of a ""crying"" alert that I could be notified if my dogs bark (I tried to use the crying alert but it doesn't seem to pick up the barking quite the same).  I also like the move alert notifications to see if the dogs go towards the door which usually indicates someone is in the hallway and that barking may ensue.  The feature that allows you to talk through the camera is great as well.Overall, I'm really happy with my purchase and recommend the camera!"
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on October 24, 2017",Customer Support for the WIN!,5.0,"Had one of five cameras go dead...emailed YI support and got an immediate response with prepaid return label, and soon after, tracking information from the new unit that shipped immediately. Whole process was a breeze.To make the experience even more positive, I realized after returning the defective unit that I had forgotten to retrieve the microSD card from it...emailed support again and got another immediate response indicating that they had located the return, obtained the card and provided tracking information for another shipment of the card.I was blown away receiving premium customer service for such a reasonably priced unit. YI has secured my brand loyalty through their A++ response and product support!"
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on August 13, 2017",Blown Away with quality!,5.0,I am crazy impressed with what this offers. We have a Nest and a 4 cam DVR system that was professionally installed. I have no complaints for the price. You won't regret adding it if you don't want to keep adding $200 cameras with cloud fees. It gives me everything my Nest does (or that I use at least).  Here is a picture of the Yi cam from IINSIDE my window pointing outside.
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on September 5, 2019",Love this!,5.0,"This is great! It's a great price for what you get. I love the fact that it has motion detection and gives you an alert on your phone. And it does this WITHOUT having to buy a subscription! The camera is in HD so you can see really, really well. Can't believe I got such a god camera for such a cheap price. The customer service was also helpful. I had made a mistake on the subscription I signed up for and they were very understanding and very nice. I'll be buying more cameras in the future!"
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on September 15, 2017",BEST SECURITY CAMERA FOR THE MONEY!,5.0,"I own 5 BELKIN Net Cams. One has started to stop working. I am now starting to replace the BELKIN's with this item. What a BIG difference! YI is very impressive and CHEAPER than BELKIN! Simple set up. Many great features & settings(on/off, blue light on/off, baby monitor, notifications ).Wider viewing than Belkin Net Cam. Pic & vid quality is great. 4X zoom is a big plus for our monitoring. Night vision impressive. SD storage with playback another great feature! Not seeing a need for the $66/yr cloud option. Ordering my 2nd YI today. I hope these new cameras hold up in time."
